Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_642555150_NC_010682,3763,VIRSorter_642555150_NC_010682-gene_1539-gene_1642,104,3,,,,gene_1548-gene_1642:18.62686467735712,gene_1539-gene_1638:13.21461741088530,,
VIRSorter_642555150_NC_010682,3763,VIRSorter_642555150_NC_010682-gene_3174-gene_3196,23,3,,,,gene_3174-gene_3196:4.73176064076663,gene_3174-gene_3195:4.13137032505640,,
VIRSorter_642555185_NC_010842,3372,VIRSorter_642555185_NC_010842-gene_2102-gene_2199,98,3,,,,gene_2102-gene_2199:21.21454437561763,gene_2102-gene_2199:14.78598737821141,,
VIRSorter_642555185_NC_010842,3372,VIRSorter_642555185_NC_010842-gene_2617-gene_2666,50,3,,,,gene_2617-gene_2666:4.24845748619704,gene_2617-gene_2666:2.71156171883483,,
VIRSorter_642555185_NC_010842,3372,VIRSorter_642555185_NC_010842-gene_2701-gene_2773,73,3,,,,gene_2719-gene_2773:4.21399951254824,gene_2701-gene_2773:2.92553508492602,,
VIRSorter_642555224_NC_011138,3936,VIRSorter_642555224_NC_011138-gene_3586-gene_3618,33,3,,,,gene_3586-gene_3616:8.19093847619687,gene_3586-gene_3618:4.63347871935958,,
VIRSorter_643348578_NC_011566,4565,VIRSorter_643348578_NC_011566-gene_2857-gene_2879,23,3,,,,gene_2857-gene_2879:4.64674464699753,gene_2857-gene_2878:4.04635433128730,,
VIRSorter_643348579_NC_011567,2968,VIRSorter_643348579_NC_011567-gene_807-gene_838,32,3,,,,gene_807-gene_838:13.64126990969671,gene_809-gene_836:9.36981636252430,,
VIRSorter_643348654_NC_011831,3964,VIRSorter_643348654_NC_011831-gene_697-gene_735,39,3,,,,gene_697-gene_731:8.00282726555661,gene_697-gene_735:6.85711614125344,,
VIRSorter_643348682_NC_011899,2442,VIRSorter_643348682_NC_011899-gene_1403-gene_1458,56,3,,,,gene_1403-gene_1458:4.05415429167103,gene_1403-gene_1437:3.01041181245703,,
VIRSorter_643348682_NC_011899,2442,VIRSorter_643348682_NC_011899-gene_354-gene_386,33,3,,,,gene_354-gene_386:5.91568547139641,gene_354-gene_386:2.01849683449763,,
VIRSorter_643692019_NC_012032-circular,4356,VIRSorter_643692019_NC_012032-circular-gene_4055-gene_4123,69,3,,,,gene_4055-gene_4123:9.09829633328126,gene_4055-gene_4123:9.09829633328126,,
VIRSorter_643692019_NC_012032-circular,4356,VIRSorter_643692019_NC_012032-circular-gene_596-gene_695,100,3,,,,gene_596-gene_695:6.00792601962836,gene_596-gene_695:5.38931128697369,,gene_602-gene_694:4.16233924142620
VIRSorter_643692020_NC_012034,2844,VIRSorter_643692020_NC_012034-gene_2509-gene_2599,91,3,,,,gene_2509-gene_2599:23.76355542638824,gene_2510-gene_2596:11.26136544149411,,
VIRSorter_643692020_NC_012034,2844,VIRSorter_643692020_NC_012034-gene_2693-gene_2791,99,3,,,,gene_2693-gene_2791:9.82935104746948,gene_2693-gene_2791:5.19034035711335,,
VIRSorter_643692020_NC_012034,2844,VIRSorter_643692020_NC_012034-gene_497-gene_522,26,3,,,,gene_497-gene_522:4.14944712723640,gene_497-gene_522:4.14944712723640,,
VIRSorter_643692025_NC_012108,4785,VIRSorter_643692025_NC_012108-gene_1861-gene_1913,53,3,,,,gene_1861-gene_1913:6.38710729142894,gene_1862-gene_1913:2.71322379958733,,
VIRSorter_643692025_NC_012108,4785,VIRSorter_643692025_NC_012108-gene_4277-gene_4332,56,3,,,,gene_4277-gene_4332:5.31148693157948,gene_4277-gene_4332:3.02754911976656,,
VIRSorter_643692052_NC_012490,6135,VIRSorter_643692052_NC_012490-gene_2081-gene_2105,25,3,,,,gene_2081-gene_2103:5.92159994102474,gene_2081-gene_2105:2.15841453222441,,
VIRSorter_643692052_NC_012490,6135,VIRSorter_643692052_NC_012490-gene_2927-gene_2959,33,3,,,,gene_2927-gene_2959:13.96874646029848,gene_2927-gene_2959:12.20765327506937,,
VIRSorter_643692086_NC_012673,3051,VIRSorter_643692086_NC_012673-gene_1065-gene_1164,100,3,,,,gene_1065-gene_1164:4.36002113149137,gene_1067-gene_1163:2.19341738854280,,
VIRSorter_644736359_NC_012796,4634,VIRSorter_644736359_NC_012796-gene_3006-gene_3049,44,3,,,,gene_3006-gene_3049:7.42041279907661,gene_3006-gene_3049:2.11176514208954,,
VIRSorter_644736359_NC_012796,4634,VIRSorter_644736359_NC_012796-gene_3423-gene_3454,32,3,,,,gene_3423-gene_3454:5.07491447455717,gene_3423-gene_3454:3.03422281167377,,gene_3424-gene_3452:3.10520239462682
VIRSorter_644736359_NC_012796,4634,VIRSorter_644736359_NC_012796-gene_4040-gene_4139,100,3,,,,gene_4040-gene_4139:5.98073094767593,gene_4065-gene_4139:4.23380741290728,,
VIRSorter_644736359_NC_012796,4634,VIRSorter_644736359_NC_012796-gene_59-gene_153,95,3,,,,gene_59-gene_153:7.19855107352392,gene_80-gene_153:3.18173137790330,,
VIRSorter_644736359_NC_012796,4634,VIRSorter_644736359_NC_012796-gene_708-gene_735,28,3,,,,gene_708-gene_735:6.32297684785839,gene_708-gene_735:3.93930106357234,,
VIRSorter_644736381_NC_012856,3481,VIRSorter_644736381_NC_012856-gene_2688-gene_2718,31,3,,,,gene_2688-gene_2718:8.24507990281934,gene_2688-gene_2718:8.24507990281934,,
VIRSorter_644736381_NC_012856,3481,VIRSorter_644736381_NC_012856-gene_2832-gene_2866,35,3,,,,gene_2832-gene_2866:12.12731960305656,gene_2835-gene_2865:9.64811720793698,,
VIRSorter_644736381_NC_012856,3481,VIRSorter_644736381_NC_012856-gene_3449-gene_3474,26,3,,,,gene_3449-gene_3474:8.04385726708285,gene_3449-gene_3465:5.72964597847944,,
VIRSorter_644736381_NC_012856,3481,VIRSorter_644736381_NC_012856-gene_734-gene_758,25,3,,,,gene_734-gene_758:5.97454124111442,gene_734-gene_758:2.40747543120721,,
VIRSorter_644736405_NC_012969,2831,VIRSorter_644736405_NC_012969-gene_2015-gene_2108,94,3,,,,gene_2015-gene_2108:20.17325477525212,gene_2015-gene_2095:14.38562891465754,,
VIRSorter_644736462_NC_013205,2939,VIRSorter_644736462_NC_013205-gene_1068-gene_1180,113,3,,,,gene_1068-gene_1166:21.80381492016269,gene_1085-gene_1180:5.84869915721588,,gene_1068-gene_1155:3.66143389156326
VIRSorter_644736462_NC_013205,2939,VIRSorter_644736462_NC_013205-gene_544-gene_614,71,3,,,,gene_544-gene_614:24.24104134131565,gene_545-gene_614:15.45768321746016,,
VIRSorter_645082760_NZ_ACSC01000002,3658,VIRSorter_645082760_NZ_ACSC01000002-gene_2070-gene_2140,71,3,,,,gene_2070-gene_2140:11.95429101559185,gene_2070-gene_2140:11.95429101559185,,
VIRSorter_645082760_NZ_ACSC01000002,3658,VIRSorter_645082760_NZ_ACSC01000002-gene_2758-gene_2775,18,3,,,,gene_2758-gene_2775:6.36798715208642,gene_2758-gene_2771:2.01936890410647,,
VIRSorter_646311903_NC_013222,3087,VIRSorter_646311903_NC_013222-gene_2004-gene_2051,48,3,,,,gene_2004-gene_2051:24.01244234695958,gene_2004-gene_2046:14.18377842534383,,
VIRSorter_646311903_NC_013222,3087,VIRSorter_646311903_NC_013222-gene_201-gene_233,33,3,,,,gene_201-gene_233:4.74066184010126,gene_201-gene_228:3.06053561829031,,
VIRSorter_646311931_NC_013406,6392,VIRSorter_646311931_NC_013406-gene_1034-gene_1116,83,3,,,,gene_1034-gene_1116:4.75055019059679,gene_1050-gene_1107:2.36508482054201,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_1131-gene_1193,63,3,,,,gene_1131-gene_1193:15.55049061515844,gene_1131-gene_1193:11.33856262644368,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_1223-gene_1298,76,3,,,,gene_1223-gene_1298:4.46770587683750,gene_1223-gene_1297:2.77258781078299,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_1566-gene_1665,100,3,,,,gene_1566-gene_1665:15.43688467799086,gene_1566-gene_1665:10.61268431029052,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_2885-gene_2983,99,3,,,,gene_2885-gene_2983:14.10532961432524,gene_2885-gene_2983:6.67721094636260,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_3076-gene_3172,97,3,,,,gene_3076-gene_3172:5.23710364359153,gene_3076-gene_3172:5.23710364359153,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_873-gene_992,120,3,,,,gene_894-gene_992:26.70447173443210,gene_873-gene_972:15.43688467799086,,
VIRSorter_646311952_NC_013456,2888,VIRSorter_646311952_NC_013456-gene_1539-gene_1644,106,3,,,,gene_1548-gene_1644:9.66997146379054,gene_1539-gene_1638:6.18919657976836,gene_1544-gene_1643:2.77722023456633,
VIRSorter_646311991_NC_013720,4703,VIRSorter_646311991_NC_013720-gene_1043-gene_1141,99,3,,,,gene_1043-gene_1141:6.20712360660604,gene_1047-gene_1141:4.63206946245914,,
VIRSorter_646311991_NC_013720,4703,VIRSorter_646311991_NC_013720-gene_2938-gene_3014,77,3,,,,gene_2938-gene_3014:5.06240447950711,gene_2938-gene_3014:4.39150128193477,,
VIRSorter_646311991_NC_013720,4703,VIRSorter_646311991_NC_013720-gene_3344-gene_3391,48,3,,,,gene_3351-gene_3391:4.85736087098154,gene_3344-gene_3391:2.41046289650075,,
VIRSorter_646311991_NC_013720,4703,VIRSorter_646311991_NC_013720-gene_3568-gene_3666,99,3,,,,gene_3568-gene_3666:8.19476797402929,gene_3568-gene_3666:6.20712360660604,,
VIRSorter_646311991_NC_013720,4703,VIRSorter_646311991_NC_013720-gene_405-gene_450,46,3,,,,gene_405-gene_450:24.74334422976631,gene_405-gene_450:20.61690943831508,,
VIRSorter_646311995_NC_013730,6525,VIRSorter_646311995_NC_013730-gene_666-gene_691,26,3,,,,gene_666-gene_691:9.42282551881485,gene_666-gene_691:6.30611654869679,,
VIRSorter_646564546_NC_013889,2623,VIRSorter_646564546_NC_013889-gene_1095-gene_1145,51,3,,,,gene_1095-gene_1145:5.66821923855303,gene_1100-gene_1145:2.51472565847474,,
VIRSorter_646564567_NC_013946,3092,VIRSorter_646564567_NC_013946-gene_505-gene_600,96,3,,,,gene_505-gene_600:20.20047869412398,gene_505-gene_591:17.44198221276302,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_1988-gene_2006,19,3,,,,gene_1988-gene_2006:5.26797811362206,gene_1988-gene_2006:5.26797811362206,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_266-gene_307,42,3,,,,gene_266-gene_307:16.56277535289722,gene_266-gene_307:16.56277535289722,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_3018-gene_3039,22,3,,,,gene_3018-gene_3039:7.18580511098360,gene_3018-gene_3039:7.18580511098360,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_540-gene_562,23,3,,,,gene_540-gene_562:6.22671997690875,gene_540-gene_562:6.22671997690875,,
VIRSorter_646564595_NC_014010,2596,VIRSorter_646564595_NC_014010-gene_1727-gene_1753,27,3,,,,gene_1727-gene_1753:5.98457642923879,gene_1727-gene_1753:5.98457642923879,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_1172-gene_1265,94,3,,,,gene_1172-gene_1265:4.27603809592753,gene_1185-gene_1265:3.48145945036386,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_2018-gene_2041,24,3,,,,gene_2018-gene_2041:5.26484625725303,gene_2018-gene_2036:5.10764552121497,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_2481-gene_2503,23,3,,,,gene_2481-gene_2503:7.66661647011766,gene_2481-gene_2503:2.26184325035601,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_3681-gene_3766,86,3,,,,gene_3681-gene_3766:6.15633499859197,gene_3681-gene_3766:4.20971960808665,,
VIRSorter_646564613_NC_014098,3413,VIRSorter_646564613_NC_014098-gene_2991-gene_3043,53,3,,,,gene_2991-gene_3043:6.53585023563584,gene_2992-gene_3043:4.38228773598204,,
VIRSorter_646564634_NC_014148,4106,VIRSorter_646564634_NC_014148-gene_1039-gene_1134,96,3,,,,gene_1039-gene_1134:4.47632062888128,gene_1043-gene_1061:2.31026985283916,,
VIRSorter_646564634_NC_014148,4106,VIRSorter_646564634_NC_014148-gene_2897-gene_2995,99,3,,,,gene_2897-gene_2995:6.91196351303201,gene_2897-gene_2995:5.02827512369870,,
VIRSorter_646564634_NC_014148,4106,VIRSorter_646564634_NC_014148-gene_3997-gene_4088,92,3,,,,gene_3997-gene_4088:4.13874047999772,gene_3997-gene_4088:3.55142710782441,,
VIRSorter_646564634_NC_014148,4106,VIRSorter_646564634_NC_014148-gene_930-gene_1029,100,3,,,,gene_930-gene_1029:14.82090812661093,gene_930-gene_1029:7.32243942944266,,
VIRSorter_646564657_NC_014212,3241,VIRSorter_646564657_NC_014212-gene_1774-gene_1805,32,3,,,,gene_1774-gene_1805:15.66435579169769,gene_1774-gene_1788:2.70358806503337,,
VIRSorter_646564657_NC_014212,3241,VIRSorter_646564657_NC_014212-gene_488-gene_584,97,3,,,,gene_488-gene_584:22.72379560029432,gene_495-gene_567:15.99726706190794,,
VIRSorter_646564662_NC_014219,3410,VIRSorter_646564662_NC_014219-gene_220-gene_271,52,3,,,,gene_220-gene_271:6.04227086178870,gene_220-gene_255:2.48723886460285,,
VIRSorter_647010322_NZ_ACZP01000014-circular,1505,VIRSorter_647010322_NZ_ACZP01000014-circular-gene_1185-gene_1214,30,3,,,,gene_1185-gene_1214:4.46918829739664,gene_1196-gene_1214:4.07073479122622,,
VIRSorter_647533410_NZ_DS989854-circular,174,VIRSorter_647533410_NZ_DS989854-circular-gene_1-gene_86,86,3,,,,gene_1-gene_86:8.40522069863516,gene_3-gene_86:3.83056343620554,,
VIRSorter_647533410_NZ_DS989854-circular,174,VIRSorter_647533410_NZ_DS989854-circular-gene_108-gene_136,29,3,,,,gene_108-gene_136:7.24336142229701,gene_108-gene_132:3.86320828958946,,
VIRSorter_647533454_NZ_DS989898,3564,VIRSorter_647533454_NZ_DS989898-gene_1565-gene_1654,90,3,,,,gene_1565-gene_1654:7.25608055615533,gene_1566-gene_1654:2.51222009889089,,
VIRSorter_647533454_NZ_DS989898,3564,VIRSorter_647533454_NZ_DS989898-gene_3061-gene_3126,66,3,,,,gene_3061-gene_3126:21.19319169834494,gene_3062-gene_3123:12.10023595173369,,
VIRSorter_647533516_NZ_DS990556,2829,VIRSorter_647533516_NZ_DS990556-gene_2410-gene_2513,104,3,,,,gene_2414-gene_2513:6.19833343822111,gene_2410-gene_2504:2.58210868243223,,
VIRSorter_647533552_NZ_DS990592,4336,VIRSorter_647533552_NZ_DS990592-gene_3771-gene_3804,34,3,,,,gene_3771-gene_3804:5.13605767493135,gene_3771-gene_3804:5.13605767493135,,
VIRSorter_647533552_NZ_DS990592,4336,VIRSorter_647533552_NZ_DS990592-gene_836-gene_906,71,3,,,,gene_836-gene_906:16.89430406127189,gene_836-gene_906:13.79300107121092,gene_841-gene_906:4.33206176210629,
VIRSorter_647533596_NZ_DS995276,4051,VIRSorter_647533596_NZ_DS995276-gene_101-gene_177,77,3,,,,gene_101-gene_177:8.82332392931031,gene_105-gene_177:4.12896073986661,,
VIRSorter_647533936_NZ_DS999411,2979,VIRSorter_647533936_NZ_DS999411-gene_1358-gene_1416,59,3,,,,gene_1358-gene_1416:13.69584861516662,gene_1358-gene_1416:8.70635651032443,,
VIRSorter_647533937_NZ_DS999412-circular,4631,VIRSorter_647533937_NZ_DS999412-circular-gene_3605-gene_3702,98,3,,,,gene_3605-gene_3702:14.64628284747245,gene_3616-gene_3702:10.24640457605949,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_1025-gene_1113,89,3,,,,gene_1025-gene_1113:8.77182037121257,gene_1025-gene_1113:4.04747640417718,,gene_1025-gene_1113:6.84635224336411
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_1178-gene_1272,95,3,,,,gene_1178-gene_1272:8.50136131496649,gene_1203-gene_1257:6.43123915998036,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_1365-gene_1463,99,3,,,,gene_1365-gene_1463:13.37564016669071,gene_1365-gene_1463:11.78159736317218,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_1611-gene_1691,81,3,,,,gene_1611-gene_1691:4.64084643024768,gene_1618-gene_1691:2.47759115614440,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_1805-gene_1895,91,3,,,,gene_1805-gene_1895:9.67071592310920,gene_1805-gene_1895:8.19205623541181,,gene_1805-gene_1895:16.96721522926491
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_194-gene_286,93,3,,,,gene_194-gene_286:6.28202410076878,gene_194-gene_286:6.28202410076878,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_2221-gene_2319,99,3,,,,gene_2221-gene_2319:12.56931608820340,gene_2221-gene_2319:11.78159736317218,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_2336-gene_2432,97,3,,,,gene_2336-gene_2432:10.11228796278265,gene_2336-gene_2432:10.11228796278265,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_2511-gene_2601,91,3,,,,gene_2511-gene_2601:7.48184263270494,gene_2511-gene_2601:7.48184263270494,,gene_2526-gene_2595:6.31466093753814
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_3202-gene_3301,100,3,,,,gene_3202-gene_3301:12.24245371971556,gene_3202-gene_3301:8.54063701697739,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_3432-gene_3517,86,3,,,,gene_3432-gene_3517:8.92639958842238,gene_3432-gene_3517:8.92639958842238,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_3607-gene_3724,118,3,,,,gene_3607-gene_3695:5.95580150567637,gene_3650-gene_3724:4.14772748129605,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_3754-gene_3832,79,3,,,,gene_3754-gene_3832:6.54589725421493,gene_3754-gene_3832:4.47629411367163,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_3861-gene_3956,96,3,,,,gene_3861-gene_3956:6.85787072893515,gene_3861-gene_3956:4.94062106384596,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_4177-gene_4274,98,3,,,,gene_4177-gene_4274:7.69284533952779,gene_4239-gene_4269:6.74230146187337,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_4423-gene_4507,85,3,,,,gene_4423-gene_4507:12.50629630803082,gene_4423-gene_4507:11.65615977725273,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_448-gene_533,86,3,,,,gene_448-gene_533:7.44659251063754,gene_461-gene_533:6.08669138385488,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_4790-gene_4928,139,3,,,,gene_4830-gene_4928:11.01226806322207;gene_4790-gene_4818:3.33747080584010,gene_4790-gene_4884:9.22347010394559,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_4932-gene_5031,100,3,,,,gene_4932-gene_5031:13.03692883459881,gene_4932-gene_5031:12.24245371971556,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_5046-gene_5251,206,3,,,,gene_5046-gene_5144:4.86840131942077;gene_5157-gene_5251:2.26122121561008,gene_5104-gene_5199:2.61427137805089,,gene_5065-gene_5163:9.80176067144882
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_5065-gene_5251,187,3,,,,gene_5065-gene_5162:5.10833352722309;gene_5182-gene_5251:2.13871795931105,gene_5104-gene_5199:2.63199403138562,,gene_5065-gene_5163:9.80176067144882
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_5347-gene_5431,85,3,,,,gene_5347-gene_5431:6.31069726007452,gene_5347-gene_5431:4.97041208350078,,
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_5452-gene_5546,95,3,,,,gene_5452-gene_5546:10.72383612778888,gene_5452-gene_5545:10.26904298574711,,gene_5456-gene_5544:19.56212082731009
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_578-gene_725,148,3,,,,gene_606-gene_705:5.27603628341003,gene_665-gene_725:4.43655113349314;gene_578-gene_618:2.19269378996990,,gene_642-gene_724:8.76617264980413
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_778-gene_876,99,3,,,,gene_778-gene_876:6.12753774317402,gene_778-gene_876:4.88899915077184,,gene_778-gene_876:9.00232366985298
VIRSorter_648028010_NC_014248,5638,VIRSorter_648028010_NC_014248-gene_917-gene_999,83,3,,,,gene_925-gene_999:6.23896233453414,gene_917-gene_988:2.92799016699420,,
VIRSorter_648028027_NC_014315,3046,VIRSorter_648028027_NC_014315-gene_2346-gene_2408,63,3,,,,gene_2346-gene_2408:4.85950916963163,gene_2366-gene_2408:4.25742360013309,,
VIRSorter_648028046_NC_014375,3367,VIRSorter_648028046_NC_014375-gene_48-gene_106,59,3,,,,gene_48-gene_106:23.99734895290047,gene_48-gene_106:13.64175304970286,,
VIRSorter_648028061_NC_014414,2683,VIRSorter_648028061_NC_014414-gene_1047-gene_1130,84,3,,,,gene_1047-gene_1104:7.36787578151313,gene_1049-gene_1130:2.89039518697334,,
VIRSorter_648028061_NC_014414,2683,VIRSorter_648028061_NC_014414-gene_2294-gene_2320,27,3,,,,gene_2296-gene_2320:6.08966475943793,gene_2294-gene_2320:2.58540016093493,,
VIRSorter_649633018_NC_014614,2569,VIRSorter_649633018_NC_014614-gene_1238-gene_1268,31,3,,,,gene_1238-gene_1268:4.78086795924356,gene_1238-gene_1268:2.77563119133728,,
VIRSorter_649633040_NC_014652,2674,VIRSorter_649633040_NC_014652-gene_314-gene_412,99,3,,,,gene_314-gene_412:24.94375913694319,gene_317-gene_410:17.32725805706317,,
VIRSorter_649633052_NC_014721,2706,VIRSorter_649633052_NC_014721-gene_2153-gene_2244,92,3,,,,gene_2153-gene_2244:18.17479390975005,gene_2153-gene_2238:7.76996440051991,,gene_2169-gene_2244:2.62000243821391
VIRSorter_649633052_NC_014721,2706,VIRSorter_649633052_NC_014721-gene_682-gene_754,73,3,,,,gene_682-gene_754:17.12608830884613,gene_682-gene_754:7.93258328197893,,
VIRSorter_649633075_NC_014759,3739,VIRSorter_649633075_NC_014759-gene_1905-gene_1931,27,3,,,,gene_1905-gene_1931:5.82331448326171,gene_1905-gene_1931:5.82331448326171,,
VIRSorter_649633078_NC_014762,2547,VIRSorter_649633078_NC_014762-gene_1329-gene_1349,21,3,,,,gene_1329-gene_1349:8.50868521034210,gene_1329-gene_1347:5.35011080264695,,
VIRSorter_649633078_NC_014762,2547,VIRSorter_649633078_NC_014762-gene_1672-gene_1724,53,3,,,,gene_1672-gene_1724:4.19154078134879,gene_1672-gene_1723:2.28173977851640,,
VIRSorter_649633105_NC_014836,2695,VIRSorter_649633105_NC_014836-gene_1457-gene_1543,87,3,,,,gene_1457-gene_1543:13.81436988730904,gene_1457-gene_1525:8.47011135155205,,gene_1457-gene_1514:3.20053080227690
VIRSorter_649633132_NC_014934,4246,VIRSorter_649633132_NC_014934-gene_134-gene_178,45,3,,,,gene_134-gene_178:6.02504227934517,gene_134-gene_178:6.02504227934517,,
VIRSorter_649633132_NC_014934,4246,VIRSorter_649633132_NC_014934-gene_1413-gene_1460,48,3,,,,gene_1413-gene_1460:6.63180517039665,gene_1413-gene_1460:4.84443653830623,,
