"Taxon.oid","Domain","Status","Genome.Name","IMG.Genome.ID","Phylum","Class","Order","Family","Genus","Species","NCBI.Taxon.ID","Strain","Cultured","Ecosystem","Ecosystem.Category","Ecosystem.Type","Ecosystem.Subtype","Genome.Size","Gene.Count","Scaffold.Count","GOLD.Analysis.Project.Type","GOLD.Sequencing.Strategy"
2236661017,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA300-K03 (unscreened)",2236661017,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA300-K03",939909,"SCGC AAA300-K03","No","Environmental","Aquatic","Marine","Unclassified",1231056,1262,182,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664034,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AAA300-N18 (unscreened)",2228664034,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AAA300-N18",939920,"SCGC AAA300-N18","No","Environmental","Aquatic","Marine","Unclassified",1693616,1706,260,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2639762713,"Bacteria","Permanent Draft","Verrucomicrobia bacterium SCGC AB-629-E09 - v2 (unscreened)",2639762713,"Verrucomicrobia","unclassified","unclassified","unclassified","unclassified","Verrucomicrobia bacterium SCGC AB-629-E09",1131271,"SCGC AB-629-E09","No","Environmental","Aquatic","Marine","",374589,358,27,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
650716103,"Bacteria","Finished","Verrucosispora maris AB-18-032",650716103,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Verrucosispora","Verrucosispora maris",263358,"AB-18-032","Yes","Environmental","Aquatic","Marine","Oceanic",6732271,6069,2,"Genome Analysis","Whole Genome Sequencing"
638341222,"Bacteria","Permanent Draft","Vibrio alginolyticus 12G01",638341222,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",314288,"12G01","Yes","Environmental","Aquatic","Marine","Unclassified",5160431,4824,106,"Genome Analysis","Whole Genome Sequencing"
2724679807,"Bacteria","Draft","Vibrio alginolyticus K01M1 (K01M1)",2724679807,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K01M1","Yes","Environmental","Aquatic","Marine","",5352051,4885,2,"Genome Analysis","Whole Genome Sequencing"
2724679808,"Bacteria","Permanent Draft","Vibrio alginolyticus K04M1 (K04M1)",2724679808,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K04M1","Yes","Environmental","Aquatic","Marine","",5651285,5230,5,"Genome Analysis","Whole Genome Sequencing"
2724679809,"Bacteria","Permanent Draft","Vibrio alginolyticus K04M3 (K04M3)",2724679809,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K04M3","Yes","Environmental","Aquatic","Marine","",5674090,5267,3,"Genome Analysis","Whole Genome Sequencing"
2724679810,"Bacteria","Permanent Draft","Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5)",2724679810,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K04M5","Yes","Environmental","Aquatic","Marine","",5666255,5234,3,"Genome Analysis","Whole Genome Sequencing"
2724679811,"Bacteria","Permanent Draft","Vibrio alginolyticus K05K4 (K05K4)",2724679811,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K05K4","Yes","Environmental","Aquatic","Marine","",5672537,5278,5,"Genome Analysis","Whole Genome Sequencing"
2724679823,"Bacteria","Permanent Draft","Vibrio alginolyticus K06K5 (K06K5)",2724679823,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K06K5","Yes","Environmental","Aquatic","Marine","",5671999,5239,4,"Genome Analysis","Whole Genome Sequencing"
2724679828,"Bacteria","Permanent Draft","Vibrio alginolyticus K08M3 (K08M3)",2724679828,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K08M3","Yes","Environmental","Aquatic","Marine","",5655141,5231,3,"Genome Analysis","Whole Genome Sequencing"
2724679826,"Bacteria","Permanent Draft","Vibrio alginolyticus K09K1 (K09K1)",2724679826,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K09K1","Yes","Environmental","Aquatic","Marine","",5362829,4934,2,"Genome Analysis","Whole Genome Sequencing"
2724679827,"Bacteria","Permanent Draft","Vibrio alginolyticus K10K4 (K10K4)",2724679827,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus",663,"K10K4","Yes","Environmental","Aquatic","Marine","",5389178,4926,2,"Genome Analysis","Whole Genome Sequencing"
646311966,"Bacteria","Finished","Vibrio antiquarius Ex25",646311966,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio antiquarius",150340,"Ex25","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",5089025,4676,2,"Genome Analysis","Whole Genome Sequencing"
2545555817,"Bacteria","Permanent Draft","Vibrio antiquarius EX25",2545555817,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio antiquarius",150340,"EX25","Yes","Environmental","Aquatic","Marine","Hydrothermal vents",4844262,4544,222,"Genome Analysis","Whole Genome Sequencing"
2551306123,"Bacteria","Permanent Draft","Vibrio breoganii 1C10",2551306123,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio breoganii",1205908,"1C10","Yes","Environmental","Aquatic","Marine","Unclassified",4145650,3893,177,"Genome Analysis","Whole Genome Sequencing"
2551306037,"Bacteria","Permanent Draft","Vibrio breoganii ZF-29",2551306037,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio breoganii",1188257,"ZF-29","Yes","Environmental","Aquatic","Marine","Unclassified",4186518,3951,204,"Genome Analysis","Whole Genome Sequencing"
2551306033,"Bacteria","Permanent Draft","Vibrio breoganii ZF-55",2551306033,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio breoganii",1188253,"ZF-55","Yes","Environmental","Aquatic","Marine","Unclassified",4048124,3772,186,"Genome Analysis","Whole Genome Sequencing"
641380451,"Bacteria","Permanent Draft","Vibrio campbellii AND4",641380451,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. AND4",314289,"AND4","Yes","Environmental","Aquatic","Marine","Unclassified",4255798,4034,143,"Genome Analysis","Whole Genome Sequencing"
2561511217,"Bacteria","Finished","Vibrio campbellii ATCC BAA-1116",2561511217,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio campbellii",338187,"BB120","Yes","Environmental","Aquatic","Marine","Unclassified",6031829,5674,3,"Genome Analysis","Whole Genome Sequencing"
2537561638,"Bacteria","Permanent Draft","Vibrio campbellii CAIM 519",2537561638,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio campbellii",1224742,"CAIM 519","Yes","Environmental","Aquatic","Marine","Unclassified",5076254,4788,213,"Genome Analysis","Whole Genome Sequencing"
2579778813,"Bacteria","Permanent Draft","Vibrio campbellii CAIM 519",2579778813,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio campbellii",1224742,"CAIM 519","Yes","Environmental","Aquatic","Marine","Unclassified",5109821,4828,334,"Genome Analysis","Whole Genome Sequencing"
2547132126,"Bacteria","Permanent Draft","Vibrio campbellii DS40M4",2547132126,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio campbellii",1088888,"DS40M4","Yes","Environmental","Aquatic","Marine","Unclassified",5124098,4916,121,"Genome Analysis","Whole Genome Sequencing"
2548876791,"Bacteria","Permanent Draft","Vibrio campbellii PEL22A",2548876791,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio campbellii",1126217,"PEL22A","Yes","Environmental","Aquatic","Marine","Unclassified",5064254,6608,319,"Genome Analysis","Whole Genome Sequencing"
640196212,"Bacteria","Permanent Draft","Vibrio cholerae 2740-80",640196212,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",412614,"2740-80","Yes","Environmental","Aquatic","Marine","Neritic zone",3945478,3859,257,"Genome Analysis","Whole Genome Sequencing"
2636416107,"Bacteria","Permanent Draft","Vibrio cholerae 2740-80",2636416107,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",412614,"2740-80","Yes","Environmental","Aquatic","Marine","Neritic zone",4025574,3726,70,"Genome Analysis","Whole Genome Sequencing"
2529292785,"Bacteria","Permanent Draft","Vibrio cholerae PS15",2529292785,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",693743,"PS15","Yes","Environmental","Aquatic","Marine","Oceanic",3910387,3541,131,"Genome Analysis","Whole Genome Sequencing"
2517572006,"Bacteria","Permanent Draft","Vibrio cholerae sv. Inaba-ElTor 2011EL-301",2517572006,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",1147127,"2011EL-301","Yes","Environmental","Aquatic","Marine","Unclassified",4026964,3699,85,"Genome Analysis","Whole Genome Sequencing"
2562617059,"Bacteria","Permanent Draft","Vibrio cholerae sv. O135 RC385",2562617059,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",345074,"RC385","Yes","Environmental","Aquatic","Marine","Unclassified",4120133,3765,97,"Genome Analysis","Whole Genome Sequencing"
645058807,"Bacteria","Permanent Draft","Vibrio cholerae TMA 21",645058807,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",593590,"TMA 21","Yes","Environmental","Aquatic","Marine","Unclassified",4023772,3714,20,"Genome Analysis","Whole Genome Sequencing"
2551306319,"Bacteria","Permanent Draft","Vibrio cholerae VC4370",2551306319,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cholerae",1225782,"VC4370","Yes","Environmental","Aquatic","Marine","Unclassified",3988941,3638,146,"Genome Analysis","Whole Genome Sequencing"
2551306041,"Bacteria","Permanent Draft","Vibrio crassostreae ZF-91",2551306041,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio crassostreae",1191303,"ZF-91","Yes","Environmental","Aquatic","Marine","Unclassified",5056015,4683,304,"Genome Analysis","Whole Genome Sequencing"
2548876823,"Bacteria","Permanent Draft","Vibrio cyclitrophicus 1F111",2548876823,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136159,"1F111","Yes","Environmental","Aquatic","Marine","Unclassified",5220117,4840,352,"Genome Analysis","Whole Genome Sequencing"
2548876822,"Bacteria","Permanent Draft","Vibrio cyclitrophicus 1F175",2548876822,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136160,"1F175","Yes","Environmental","Aquatic","Marine","Unclassified",5275932,4789,116,"Genome Analysis","Whole Genome Sequencing"
2548876824,"Bacteria","Permanent Draft","Vibrio cyclitrophicus 1F273",2548876824,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136161,"1F273","Yes","Environmental","Aquatic","Marine","Unclassified",5195037,4789,238,"Genome Analysis","Whole Genome Sequencing"
2548876826,"Bacteria","Permanent Draft","Vibrio cyclitrophicus 1F289",2548876826,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136162,"1F289","Yes","Environmental","Aquatic","Marine","Unclassified",5048906,4617,175,"Genome Analysis","Whole Genome Sequencing"
2548876820,"Bacteria","Permanent Draft","Vibrio cyclitrophicus 1F53",2548876820,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136157,"1F53","Yes","Environmental","Aquatic","Marine","Unclassified",5032573,4569,138,"Genome Analysis","Whole Genome Sequencing"
2548876821,"Bacteria","Permanent Draft","Vibrio cyclitrophicus 1F97",2548876821,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136158,"1F97","Yes","Environmental","Aquatic","Marine","Unclassified",5338318,4919,151,"Genome Analysis","Whole Genome Sequencing"
2548876828,"Bacteria","Permanent Draft","Vibrio cyclitrophicus FF160",2548876828,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136164,"FF160","Yes","Environmental","Aquatic","Marine","Unclassified",5190987,4708,166,"Genome Analysis","Whole Genome Sequencing"
2548876827,"Bacteria","Permanent Draft","Vibrio cyclitrophicus FF274",2548876827,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136165,"FF274","Yes","Environmental","Aquatic","Marine","Unclassified",5150605,4645,148,"Genome Analysis","Whole Genome Sequencing"
2568526677,"Bacteria","Permanent Draft","Vibrio cyclitrophicus FF75",2568526677,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136163,"FF75","Yes","Environmental","Aquatic","Marine","Unclassified",5090015,4585,5,"Genome Analysis","Whole Genome Sequencing"
2548876825,"Bacteria","Permanent Draft","Vibrio cyclitrophicus FF75",2548876825,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136163,"FF75","Yes","Environmental","Aquatic","Marine","Unclassified",5001570,4490,77,"Genome Analysis","Whole Genome Sequencing"
2548876830,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF14",2548876830,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136166,"ZF14","Yes","Environmental","Aquatic","Marine","Unclassified",5181386,4746,180,"Genome Analysis","Whole Genome Sequencing"
2548876834,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF170",2548876834,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136171,"ZF170","Yes","Environmental","Aquatic","Marine","Unclassified",4870372,4349,70,"Genome Analysis","Whole Genome Sequencing"
2548876832,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF205",2548876832,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136172,"ZF205","Yes","Environmental","Aquatic","Marine","Unclassified",4875086,4369,70,"Genome Analysis","Whole Genome Sequencing"
2548876836,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF207",2548876836,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136173,"ZF207","Yes","Environmental","Aquatic","Marine","Unclassified",5049923,4584,144,"Genome Analysis","Whole Genome Sequencing"
2548876839,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF255",2548876839,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136174,"ZF255","Yes","Environmental","Aquatic","Marine","Unclassified",4968531,4484,132,"Genome Analysis","Whole Genome Sequencing"
2548876838,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF264",2548876838,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136175,"ZF264","Yes","Environmental","Aquatic","Marine","Unclassified",4907568,4391,121,"Genome Analysis","Whole Genome Sequencing"
2548876837,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF270",2548876837,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136176,"ZF270","Yes","Environmental","Aquatic","Marine","Unclassified",5146861,4706,236,"Genome Analysis","Whole Genome Sequencing"
2548876831,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF28",2548876831,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136167,"ZF28","Yes","Environmental","Aquatic","Marine","Unclassified",4899874,4354,83,"Genome Analysis","Whole Genome Sequencing"
2548876829,"Bacteria","Permanent Draft","Vibrio cyclitrophicus ZF30",2548876829,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio cyclitrophicus",1136168,"ZF30","Yes","Environmental","Aquatic","Marine","Unclassified",5033599,4560,91,"Genome Analysis","Whole Genome Sequencing"
