"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","IMG.Genome.ID"
"646311991_NC_013720",4703,"646311991_NC_013720-gene_3344-gene_3391",48,3,NA,"","","gene_3351-gene_3391:4.85736087098154","gene_3344-gene_3391:2.41046289650075","","","646311991"
"646311991_NC_013720",4703,"646311991_NC_013720-gene_3568-gene_3666",99,3,NA,"","","gene_3568-gene_3666:8.19476797402929","gene_3568-gene_3666:6.20712360660604","","","646311991"
"646311991_NC_013720",4703,"646311991_NC_013720-gene_405-gene_450",46,3,NA,"","","gene_405-gene_450:24.74334422976631","gene_405-gene_450:20.61690943831508","","","646311991"
"646311995_NC_013730",6525,"646311995_NC_013730-gene_666-gene_691",26,3,NA,"","","gene_666-gene_691:9.42282551881485","gene_666-gene_691:6.30611654869679","","","646311995"
"646564546_NC_013889",2623,"646564546_NC_013889-gene_1095-gene_1145",51,3,NA,"","","gene_1095-gene_1145:5.66821923855303","gene_1100-gene_1145:2.51472565847474","","","646564546"
"646564567_NC_013946",3092,"646564567_NC_013946-gene_505-gene_600",96,3,NA,"","","gene_505-gene_600:20.20047869412398","gene_505-gene_591:17.44198221276302","","","646564567"
"646564593_NC_014008",3066,"646564593_NC_014008-gene_1988-gene_2006",19,3,NA,"","","gene_1988-gene_2006:5.26797811362206","gene_1988-gene_2006:5.26797811362206","","","646564593"
"646564593_NC_014008",3066,"646564593_NC_014008-gene_266-gene_307",42,3,NA,"","","gene_266-gene_307:16.56277535289722","gene_266-gene_307:16.56277535289722","","","646564593"
"646564593_NC_014008",3066,"646564593_NC_014008-gene_3018-gene_3039",22,3,NA,"","","gene_3018-gene_3039:7.18580511098360","gene_3018-gene_3039:7.18580511098360","","","646564593"
"646564593_NC_014008",3066,"646564593_NC_014008-gene_540-gene_562",23,3,NA,"","","gene_540-gene_562:6.22671997690875","gene_540-gene_562:6.22671997690875","","","646564593"
"646564595_NC_014010",2596,"646564595_NC_014010-gene_1727-gene_1753",27,3,NA,"","","gene_1727-gene_1753:5.98457642923879","gene_1727-gene_1753:5.98457642923879","","","646564595"
"646564612_NC_014041",4411,"646564612_NC_014041-gene_1172-gene_1265",94,3,NA,"","","gene_1172-gene_1265:4.27603809592753","gene_1185-gene_1265:3.48145945036386","","","646564612"
"646564612_NC_014041",4411,"646564612_NC_014041-gene_2018-gene_2041",24,3,NA,"","","gene_2018-gene_2041:5.26484625725303","gene_2018-gene_2036:5.10764552121497","","","646564612"
"646564612_NC_014041",4411,"646564612_NC_014041-gene_2481-gene_2503",23,3,NA,"","","gene_2481-gene_2503:7.66661647011766","gene_2481-gene_2503:2.26184325035601","","","646564612"
"646564612_NC_014041",4411,"646564612_NC_014041-gene_3681-gene_3766",86,3,NA,"","","gene_3681-gene_3766:6.15633499859197","gene_3681-gene_3766:4.20971960808665","","","646564612"
"646564613_NC_014098",3413,"646564613_NC_014098-gene_2991-gene_3043",53,3,NA,"","","gene_2991-gene_3043:6.53585023563584","gene_2992-gene_3043:4.38228773598204","","","646564613"
"646564634_NC_014148",4106,"646564634_NC_014148-gene_1039-gene_1134",96,3,NA,"","","gene_1039-gene_1134:4.47632062888128","gene_1043-gene_1061:2.31026985283916","","","646564634"
"646564634_NC_014148",4106,"646564634_NC_014148-gene_2897-gene_2995",99,3,NA,"","","gene_2897-gene_2995:6.91196351303201","gene_2897-gene_2995:5.02827512369870","","","646564634"
"646564634_NC_014148",4106,"646564634_NC_014148-gene_3997-gene_4088",92,3,NA,"","","gene_3997-gene_4088:4.13874047999772","gene_3997-gene_4088:3.55142710782441","","","646564634"
"646564634_NC_014148",4106,"646564634_NC_014148-gene_930-gene_1029",100,3,NA,"","","gene_930-gene_1029:14.82090812661093","gene_930-gene_1029:7.32243942944266","","","646564634"
"646564657_NC_014212",3241,"646564657_NC_014212-gene_1774-gene_1805",32,3,NA,"","","gene_1774-gene_1805:15.66435579169769","gene_1774-gene_1788:2.70358806503337","","","646564657"
"646564657_NC_014212",3241,"646564657_NC_014212-gene_488-gene_584",97,3,NA,"","","gene_488-gene_584:22.72379560029432","gene_495-gene_567:15.99726706190794","","","646564657"
"646564662_NC_014219",3410,"646564662_NC_014219-gene_220-gene_271",52,3,NA,"","","gene_220-gene_271:6.04227086178870","gene_220-gene_255:2.48723886460285","","","646564662"
"647010322_NZ_ACZP01000014-circular",1505,"647010322_NZ_ACZP01000014-circular-gene_1185-gene_1214",30,3,NA,"","","gene_1185-gene_1214:4.46918829739664","gene_1196-gene_1214:4.07073479122622","","","647010322"
"647533410_NZ_DS989854-circular",174,"647533410_NZ_DS989854-circular-gene_1-gene_86",86,3,NA,"","","gene_1-gene_86:8.40522069863516","gene_3-gene_86:3.83056343620554","","","647533410"
"647533410_NZ_DS989854-circular",174,"647533410_NZ_DS989854-circular-gene_108-gene_136",29,3,NA,"","","gene_108-gene_136:7.24336142229701","gene_108-gene_132:3.86320828958946","","","647533410"
"647533454_NZ_DS989898",3564,"647533454_NZ_DS989898-gene_1565-gene_1654",90,3,NA,"","","gene_1565-gene_1654:7.25608055615533","gene_1566-gene_1654:2.51222009889089","","","647533454"
"647533454_NZ_DS989898",3564,"647533454_NZ_DS989898-gene_3061-gene_3126",66,3,NA,"","","gene_3061-gene_3126:21.19319169834494","gene_3062-gene_3123:12.10023595173369","","","647533454"
"647533516_NZ_DS990556",2829,"647533516_NZ_DS990556-gene_2410-gene_2513",104,3,NA,"","","gene_2414-gene_2513:6.19833343822111","gene_2410-gene_2504:2.58210868243223","","","647533516"
"647533552_NZ_DS990592",4336,"647533552_NZ_DS990592-gene_3771-gene_3804",34,3,NA,"","","gene_3771-gene_3804:5.13605767493135","gene_3771-gene_3804:5.13605767493135","","","647533552"
"647533552_NZ_DS990592",4336,"647533552_NZ_DS990592-gene_836-gene_906",71,3,NA,"","","gene_836-gene_906:16.89430406127189","gene_836-gene_906:13.79300107121092","gene_841-gene_906:4.33206176210629","","647533552"
"647533596_NZ_DS995276",4051,"647533596_NZ_DS995276-gene_101-gene_177",77,3,NA,"","","gene_101-gene_177:8.82332392931031","gene_105-gene_177:4.12896073986661","","","647533596"
"647533936_NZ_DS999411",2979,"647533936_NZ_DS999411-gene_1358-gene_1416",59,3,NA,"","","gene_1358-gene_1416:13.69584861516662","gene_1358-gene_1416:8.70635651032443","","","647533936"
"647533937_NZ_DS999412-circular",4631,"647533937_NZ_DS999412-circular-gene_3605-gene_3702",98,3,NA,"","","gene_3605-gene_3702:14.64628284747245","gene_3616-gene_3702:10.24640457605949","","","647533937"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_1025-gene_1113",89,3,NA,"","","gene_1025-gene_1113:8.77182037121257","gene_1025-gene_1113:4.04747640417718","","gene_1025-gene_1113:6.84635224336411","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_1178-gene_1272",95,3,NA,"","","gene_1178-gene_1272:8.50136131496649","gene_1203-gene_1257:6.43123915998036","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_1365-gene_1463",99,3,NA,"","","gene_1365-gene_1463:13.37564016669071","gene_1365-gene_1463:11.78159736317218","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_1611-gene_1691",81,3,NA,"","","gene_1611-gene_1691:4.64084643024768","gene_1618-gene_1691:2.47759115614440","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_1805-gene_1895",91,3,NA,"","","gene_1805-gene_1895:9.67071592310920","gene_1805-gene_1895:8.19205623541181","","gene_1805-gene_1895:16.96721522926491","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_194-gene_286",93,3,NA,"","","gene_194-gene_286:6.28202410076878","gene_194-gene_286:6.28202410076878","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_2221-gene_2319",99,3,NA,"","","gene_2221-gene_2319:12.56931608820340","gene_2221-gene_2319:11.78159736317218","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_2336-gene_2432",97,3,NA,"","","gene_2336-gene_2432:10.11228796278265","gene_2336-gene_2432:10.11228796278265","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_2511-gene_2601",91,3,NA,"","","gene_2511-gene_2601:7.48184263270494","gene_2511-gene_2601:7.48184263270494","","gene_2526-gene_2595:6.31466093753814","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_3202-gene_3301",100,3,NA,"","","gene_3202-gene_3301:12.24245371971556","gene_3202-gene_3301:8.54063701697739","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_3432-gene_3517",86,3,NA,"","","gene_3432-gene_3517:8.92639958842238","gene_3432-gene_3517:8.92639958842238","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_3607-gene_3724",118,3,NA,"","","gene_3607-gene_3695:5.95580150567637","gene_3650-gene_3724:4.14772748129605","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_3754-gene_3832",79,3,NA,"","","gene_3754-gene_3832:6.54589725421493","gene_3754-gene_3832:4.47629411367163","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_3861-gene_3956",96,3,NA,"","","gene_3861-gene_3956:6.85787072893515","gene_3861-gene_3956:4.94062106384596","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_4177-gene_4274",98,3,NA,"","","gene_4177-gene_4274:7.69284533952779","gene_4239-gene_4269:6.74230146187337","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_4423-gene_4507",85,3,NA,"","","gene_4423-gene_4507:12.50629630803082","gene_4423-gene_4507:11.65615977725273","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_448-gene_533",86,3,NA,"","","gene_448-gene_533:7.44659251063754","gene_461-gene_533:6.08669138385488","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_4790-gene_4928",139,3,NA,"","","gene_4830-gene_4928:11.01226806322207;gene_4790-gene_4818:3.33747080584010","gene_4790-gene_4884:9.22347010394559","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_4932-gene_5031",100,3,NA,"","","gene_4932-gene_5031:13.03692883459881","gene_4932-gene_5031:12.24245371971556","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_5046-gene_5251",206,3,NA,"","","gene_5046-gene_5144:4.86840131942077;gene_5157-gene_5251:2.26122121561008","gene_5104-gene_5199:2.61427137805089","","gene_5065-gene_5163:9.80176067144882","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_5065-gene_5251",187,3,NA,"","","gene_5065-gene_5162:5.10833352722309;gene_5182-gene_5251:2.13871795931105","gene_5104-gene_5199:2.63199403138562","","gene_5065-gene_5163:9.80176067144882","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_5347-gene_5431",85,3,NA,"","","gene_5347-gene_5431:6.31069726007452","gene_5347-gene_5431:4.97041208350078","","","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_5452-gene_5546",95,3,NA,"","","gene_5452-gene_5546:10.72383612778888","gene_5452-gene_5545:10.26904298574711","","gene_5456-gene_5544:19.56212082731009","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_578-gene_725",148,3,NA,"","","gene_606-gene_705:5.27603628341003","gene_665-gene_725:4.43655113349314;gene_578-gene_618:2.19269378996990","","gene_642-gene_724:8.76617264980413","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_778-gene_876",99,3,NA,"","","gene_778-gene_876:6.12753774317402","gene_778-gene_876:4.88899915077184","","gene_778-gene_876:9.00232366985298","648028010"
"648028010_NC_014248",5638,"648028010_NC_014248-gene_917-gene_999",83,3,NA,"","","gene_925-gene_999:6.23896233453414","gene_917-gene_988:2.92799016699420","","","648028010"
"648028027_NC_014315",3046,"648028027_NC_014315-gene_2346-gene_2408",63,3,NA,"","","gene_2346-gene_2408:4.85950916963163","gene_2366-gene_2408:4.25742360013309","","","648028027"
"648028046_NC_014375",3367,"648028046_NC_014375-gene_48-gene_106",59,3,NA,"","","gene_48-gene_106:23.99734895290047","gene_48-gene_106:13.64175304970286","","","648028046"
"648028061_NC_014414",2683,"648028061_NC_014414-gene_1047-gene_1130",84,3,NA,"","","gene_1047-gene_1104:7.36787578151313","gene_1049-gene_1130:2.89039518697334","","","648028061"
"648028061_NC_014414",2683,"648028061_NC_014414-gene_2294-gene_2320",27,3,NA,"","","gene_2296-gene_2320:6.08966475943793","gene_2294-gene_2320:2.58540016093493","","","648028061"
"649633018_NC_014614",2569,"649633018_NC_014614-gene_1238-gene_1268",31,3,NA,"","","gene_1238-gene_1268:4.78086795924356","gene_1238-gene_1268:2.77563119133728","","","649633018"
"649633040_NC_014652",2674,"649633040_NC_014652-gene_314-gene_412",99,3,NA,"","","gene_314-gene_412:24.94375913694319","gene_317-gene_410:17.32725805706317","","","649633040"
"649633052_NC_014721",2706,"649633052_NC_014721-gene_2153-gene_2244",92,3,NA,"","","gene_2153-gene_2244:18.17479390975005","gene_2153-gene_2238:7.76996440051991","","gene_2169-gene_2244:2.62000243821391","649633052"
"649633052_NC_014721",2706,"649633052_NC_014721-gene_682-gene_754",73,3,NA,"","","gene_682-gene_754:17.12608830884613","gene_682-gene_754:7.93258328197893","","","649633052"
"649633075_NC_014759",3739,"649633075_NC_014759-gene_1905-gene_1931",27,3,NA,"","","gene_1905-gene_1931:5.82331448326171","gene_1905-gene_1931:5.82331448326171","","","649633075"
"649633078_NC_014762",2547,"649633078_NC_014762-gene_1329-gene_1349",21,3,NA,"","","gene_1329-gene_1349:8.50868521034210","gene_1329-gene_1347:5.35011080264695","","","649633078"
"649633078_NC_014762",2547,"649633078_NC_014762-gene_1672-gene_1724",53,3,NA,"","","gene_1672-gene_1724:4.19154078134879","gene_1672-gene_1723:2.28173977851640","","","649633078"
"649633105_NC_014836",2695,"649633105_NC_014836-gene_1457-gene_1543",87,3,NA,"","","gene_1457-gene_1543:13.81436988730904","gene_1457-gene_1525:8.47011135155205","","gene_1457-gene_1514:3.20053080227690","649633105"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_134-gene_178",45,3,NA,"","","gene_134-gene_178:6.02504227934517","gene_134-gene_178:6.02504227934517","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_1413-gene_1460",48,3,NA,"","","gene_1413-gene_1460:6.63180517039665","gene_1413-gene_1460:4.84443653830623","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_1654-gene_1696",43,3,NA,"","","gene_1654-gene_1696:5.93778722973921","gene_1654-gene_1696:4.11096391534984","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_1936-gene_1961",26,3,NA,"","","gene_1936-gene_1961:5.17585719700623","gene_1938-gene_1961:4.00165126860749","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_2535-gene_2556",22,3,NA,"","","gene_2535-gene_2556:4.07820588440934","gene_2535-gene_2556:4.07820588440934","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_3235-gene_3331",97,3,NA,"","","gene_3235-gene_3331:8.78133321751936","gene_3240-gene_3315:7.56056396559277","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_3673-gene_3729",57,3,NA,"","","gene_3673-gene_3729:7.54618310173227","gene_3673-gene_3729:6.67573593405176","","","649633132"
"649633132_NC_014934",4246,"649633132_NC_014934-gene_665-gene_709",45,3,NA,"","","gene_665-gene_709:4.23250278601594","gene_665-gene_709:4.23250278601594","","","649633132"
"649633138_NC_014962",3757,"649633138_NC_014962-gene_1758-gene_1856",99,3,NA,"","","gene_1758-gene_1856:4.47386737707363","gene_1758-gene_1856:2.79572794296612","","","649633138"
"649633176_NC_015174",4913,"649633176_NC_015174-gene_1856-gene_1953",98,3,NA,"","","gene_1856-gene_1953:5.16873203777519","gene_1856-gene_1953:3.41283115222346","","","649633176"
"649633176_NC_015174",4913,"649633176_NC_015174-gene_3716-gene_3812",97,3,NA,"","","gene_3716-gene_3812:8.71720759243202","gene_3716-gene_3812:6.66937124192648","","","649633176"
"649633176_NC_015174",4913,"649633176_NC_015174-gene_3834-gene_3945",112,3,NA,"","","gene_3834-gene_3926:7.01189623020783","gene_3849-gene_3945:3.60993077009678","","","649633176"
"649633176_NC_015174",4913,"649633176_NC_015174-gene_4179-gene_4278",100,3,NA,"","","gene_4179-gene_4278:4.73482306685732","gene_4179-gene_4204:2.80392631617681","","","649633176"
"649633176_NC_015174",4913,"649633176_NC_015174-gene_951-gene_1041",91,3,NA,"","","gene_951-gene_1041:11.28877437078247","gene_951-gene_1041:6.85120970988400","","","649633176"
"650377903_AP011615",5824,"650377903_AP011615-gene_1060-gene_1130",71,3,NA,"","","gene_1066-gene_1130:17.92422579978941","gene_1060-gene_1130:16.76477491107458","","gene_1066-gene_1093:6.83022144976569","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_1342-gene_1362",21,3,NA,"","","gene_1342-gene_1362:6.26321609760015","gene_1342-gene_1362:6.26321609760015","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_1692-gene_1720",29,3,NA,"","","gene_1692-gene_1720:8.19045443358837","gene_1692-gene_1720:6.81918175647747","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_1822-gene_1921",100,3,NA,"","","gene_1822-gene_1921:11.45203387353703","gene_1822-gene_1921:9.23127315146381","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_206-gene_229",24,3,NA,"","","gene_206-gene_229:5.14285800403305","gene_206-gene_229:3.86289672942743","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_2109-gene_2199",91,3,NA,"","","gene_2109-gene_2199:12.02319675370616","gene_2109-gene_2199:9.65648551956857","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_2395-gene_2456",62,3,NA,"","","gene_2395-gene_2456:6.44062953085569","gene_2395-gene_2456:6.44062953085569","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_2513-gene_2573",61,3,NA,"","","gene_2513-gene_2573:5.18090198970427","gene_2531-gene_2560:2.85069392916733","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_2591-gene_2657",67,3,NA,"","","gene_2591-gene_2657:13.54219328176679","gene_2591-gene_2657:11.57370625196774","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_3073-gene_3103",31,3,NA,"","","gene_3073-gene_3103:10.96470379012415","gene_3073-gene_3098:9.47262110548132","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_3231-gene_3287",57,3,NA,"","","gene_3231-gene_3287:18.24960446323547","gene_3232-gene_3283:15.28790175796698","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_3374-gene_3419",46,3,NA,"","","gene_3374-gene_3419:20.52309317134244","gene_3374-gene_3419:15.73272992292324","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_3445-gene_3544",100,3,NA,"","","gene_3445-gene_3544:13.83567809446529","gene_3445-gene_3544:11.45203387353703","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_3954-gene_4039",86,3,NA,"","","gene_3954-gene_4039:5.36556154467451","gene_3954-gene_4039:2.88885127967536","","","650377903"
"650377903_AP011615",5824,"650377903_AP011615-gene_4107-gene_4127",21,3,NA,"","","gene_4107-gene_4127:6.26321609760015","gene_4107-gene_4127:6.26321609760015","","","650377903"
